i,d,y_obs,y_sim,y_mix,rolling_avg_365
3,2030-09-18,,38.53840164921218,38.53840164921218,30.758001929158365
3,2030-09-19,,38.08930587460439,38.08930587460439,30.730706385822256
3,2030-09-20,,37.63745247769484,37.63745247769484,30.70341271083891
3,2030-09-21,,37.18288938411952,37.18288938411952,30.676120871037785
3,2030-09-22,,36.72566532135728,36.72566532135728,30.648830832705226
3,2030-09-23,,34.355198498979284,34.355198498979284,30.616307955278568
3,2030-09-24,,33.8928018153218,33.8928018153218,30.583786810304122
3,2030-09-25,,33.427895010617725,33.427895010617725,30.55126736249957
3,2030-09-26,,32.96052987321646,32.96052987321646,30.518749576080378
3,2030-09-27,,32.49075891892754,32.49075891892754,30.48623341477038
3,2030-09-28,,32.018635375480564,32.018635375480564,30.4537188418125
3,2030-09-29,,31.54421316677384,31.54421316677384,30.42120581997966
3,2030-09-30,,31.06754689691793,31.06754689691793,30.388694311585784
3,2030-10-01,,30.588691834077142,30.588691834077142,30.35618427849692
3,2030-10-02,,30.107703894114856,30.107703894114856,30.323675682142564
3,2030-10-03,,29.624639624047067,29.624639624047067,30.29116848352707
3,2030-10-04,,29.139556185309356,29.139556185309356,30.258662643241156
3,2030-10-05,,28.652511336841545,28.652511336841545,30.226158121473613
3,2030-10-06,,28.16356341799641,28.16356341799641,30.19365487802304
3,2030-10-07,,27.672771331275797,27.672771331275797,30.16115287230977
3,2030-10-08,,27.18019452490045,27.18019452490045,30.12865206338787
3,2030-10-09,,26.685892975218493,26.685892975218493,30.096152409957263
3,2030-10-10,,26.1899271689571,26.1899271689571,30.063653870375926
3,2030-10-11,,25.69235808532388,25.69235808532388,30.031156402672252
3,2030-10-12,,25.193247177962284,25.193247177962284,29.998659964557433
3,2030-10-13,,24.692656356765674,24.692656356765674,29.966164513437988
3,2030-10-14,,24.19064796955812,24.19064796955812,29.900171125841695
3,2030-10-15,,23.687284783644152,23.687284783644152,29.828944032874343
3,2030-10-16,,27.33706220517903,27.33706220517903,29.76909980355173
3,2030-10-17,,29.083446397657035,29.083446397657035,29.715426982821498
3,2030-10-18,,28.57639933494283,28.57639933494283,29.661754931993283
3,2030-10-19,,28.06825236432285,28.06825236432285,29.608083606913148
3,2030-10-20,,27.55907006960724,27.55907006960724,29.55441296321241
3,2030-10-21,,27.04891734097516,27.04891734097516,29.500742956320746
3,2030-10-22,,26.53785935577284,26.53785935577284,29.45230814779538
3,2030-10-23,,26.025961559226538,26.025961559226538,29.403873886386368
3,2030-10-24,,23.261022556119265,23.261022556119265,29.349269532233585
3,2030-10-25,,22.74764244717818,22.74764244717818,29.294665634856887
3,2030-10-26,,22.23362027582658,22.23362027582658,29.240062148876692
3,2030-10-27,,21.71902236444101,21.71902236444101,29.185459028791673
3,2030-10-28,,21.203915205768848,21.203915205768848,29.13085622899223
3,2030-10-29,,20.68836544325165,20.68836544325165,29.076253703774004
3,2030-10-30,,20.1724398513049,20.1724398513049,29.021651407351353
3,2030-10-31,,19.6562053155579,19.6562053155579,28.967049293870957
3,2030-11-01,,19.13972881306143,19.13972881306143,28.912447317425347
3,2030-11-02,,18.62307739246809,18.62307739246809,28.857845432066494
3,2030-11-03,,18.10631815419172,18.10631815419172,28.80324359181945
3,2030-11-04,,17.58951823055079,17.58951823055079,28.748641750695874
3,2030-11-05,,17.072744765903458,17.072744765903458,28.694039862707722
3,2030-11-06,,16.556064896778487,16.556064896778487,28.639437881880788
3,2030-11-07,,16.03954573200771,16.03954573200771,28.584835762268355
3,2030-11-08,,15.52325433286837,15.52325433286837,28.530233457964776
3,2030-11-09,,15.007257693237753,15.007257693237753,28.475630923119045
3,2030-11-10,,26.71871413391102,26.71871413391102,28.454526992535076
3,2030-11-11,,28.11413893156732,28.11413893156732,28.43865734624115
3,2030-11-12,,27.59942756252599,27.59942756252599,28.42278733231557
3,2030-11-13,,27.085277858439653,27.085277858439653,28.406916905261415
3,2030-11-14,,26.571756179423843,26.571756179423843,28.391046019704007
3,2030-11-15,,26.0589286997514,26.0589286997514,28.37517463040434
3,2030-11-16,,25.54686138827037,25.54686138827037,28.359302692272493
3,2030-11-17,,25.035619988882925,25.035619988882925,28.34343016038094
3,2030-11-18,,22.61463869575894,22.61463869575894,28.322322383661874
3,2030-11-19,,22.1052453552795,22.1052453552795,28.301213923868403
3,2030-11-20,,21.59687361474432,21.59687361474432,28.28010473663978
3,2030-11-21,,21.08958812447656,21.08958812447656,28.25899477783054
3,2030-11-22,,20.583453213360528,20.583453213360528,28.2378840035235
3,2030-11-23,,20.07853286980544,20.07853286980544,28.21677237004283
3,2030-11-24,,19.574890722810636,19.574890722810636,28.19565983396693
3,2030-11-25,,19.072590023136456,19.072590023136456,28.1745463521413
3,2030-11-26,,18.571693624587404,18.571693624587404,28.153431881691294
3,2030-11-27,,18.072263965412706,18.072263965412706,28.132316380034815
3,2030-11-28,,17.574363049829856,17.574363049829856,28.111199804894927
3,2030-11-29,,17.07805242967629,17.07805242967629,28.09008211431235
3,2030-11-30,,16.583393186195686,16.583393186195686,28.06896326665787
3,2030-12-01,,16.09044591196274,16.09044591196274,28.047843220644697
3,2030-12-02,,15.599270692952873,15.599270692952873,28.02672193534062
3,2030-12-03,,15.10992709076195,15.10992709076195,28.00559937018018
3,2030-12-04,,14.622474124980688,14.622474124980688,27.98447548497664
3,2030-12-05,,14.13697025573028,14.13697025573028,27.963350239933888
3,2030-12-06,,13.653473366363109,13.653473366363109,27.9422235956582
3,2030-12-07,,13.172040746333428,13.172040746333428,27.921095513169913
3,2030-12-08,,12.692729074245314,12.692729074245314,27.899965953914958
3,2030-12-09,,12.215594401080166,12.215594401080166,27.84533599918957
3,2030-12-10,,11.74069213361036,11.74069213361036,27.78546988559568
3,2030-12-11,,11.268077018003495,11.268077018003495,27.725602182239886
3,2030-12-12,,10.797803123622224,10.797803123622224,27.66573285238325
3,2030-12-13,,10.329923827023975,10.329923827023975,27.605861859768165
3,2030-12-14,,9.864491796166355,9.864491796166355,27.545989168629024
3,2030-12-15,,9.401558974821606,9.401558974821606,27.48611474370287
3,2030-12-16,,8.941176567205643,8.941176567205643,27.426238550239788
3,2030-12-17,,8.48339502282605,8.48339502282605,27.371595160329182
3,2030-12-18,,8.02826402155288,8.02826402155288,27.316949933961975
3,2030-12-19,,7.575832458918063,7.575832458918063,27.262302837988486
3,2030-12-20,,7.12614843164611,7.12614843164611,27.2076538398123
3,2030-12-21,,6.679259223421679,6.679259223421679,27.15300290739988
3,2030-12-22,,6.235211290897441,6.235211290897441,27.098350009290076
3,2030-12-23,,5.794050249946972,5.794050249946972,27.043695114603413
3,2030-12-24,,5.355820862165976,5.355820862165976,26.98903819305122
3,2030-12-25,,4.920567021627045,4.920567021627045,26.93437921494462
3,2030-12-26,,4.488331741890375,4.488331741890375,26.87971815120332
3,2030-12-27,,4.059157143275451,4.059157143275451,26.82505497336417
3,2030-12-28,,3.633084440397037,3.633084440397037,26.77038965358964
3,2030-12-29,,3.2101539299689126,3.2101539299689126,26.715722164676016
3,2030-12-30,,2.7904049788796232,2.7904049788796232,26.66105248006148
3,2030-12-31,,2.3738760125432865,2.3738760125432865,26.606380573833945
3,2031-01-01,,1.9606045035284136,1.9606045035284136,26.551706420738753
3,2031-01-02,,1.5506269604697265,1.5506269604697265,26.497029996186104
3,2031-01-03,,1.1439789172643824,1.1439789172643824,26.442351276258375
3,2031-01-04,,0.7406949225567789,0.7406949225567789,26.38767023771719
3,2031-01-05,,12.567899943656991,12.567899943656991,26.366485738596968
3,2031-01-06,,14.08207500537686,14.08207500537686,26.350533482767503
3,2031-01-07,,13.689080443922307,13.689080443922307,26.334578842752595
3,2031-01-08,,13.299578072984277,13.299578072984277,26.318621798097542
3,2031-01-09,,12.91359736752702,12.91359736752702,26.30266232905921
3,2031-01-10,,12.531166760397385,12.531166760397385,26.286700416611875
3,2031-01-11,,12.152313633910977,12.152313633910977,26.27073604245286
3,2031-01-12,,11.77706431174924,11.77706431174924,26.254769189007956
3,2031-01-13,,9.49481274583874,9.49481274583874,26.22218322698927
3,2031-01-14,,9.126845730202223,9.126845730202223,26.183424157977957
3,2031-01-15,,8.762555061814558,8.762555061814558,26.144662561379775
3,2031-01-16,,8.40196275509164,8.40196275509164,26.105898422584175
3,2031-01-17,,8.045089730044564,8.045089730044564,26.0671317277329
3,2031-01-18,,7.691955806089256,7.691955806089256,26.028362463724033
3,2031-01-19,,7.342579696181412,7.342579696181412,25.98959061821594
3,2031-01-20,,6.996979001279096,6.996979001279096,25.9508161796309
3,2031-01-21,,6.655170205134331,6.655170205134331,25.91820973192277
3,2031-01-22,,6.31716866941534,6.31716866941534,25.88560067028742
3,2031-01-23,,5.982988629160639,5.982988629160639,25.852988985458488
3,2031-01-24,,5.652643188566822,5.652643188566822,25.82037466894585
3,2031-01-25,,5.32614431711073,5.32614431711073,25.78775771303815
3,2031-01-26,,5.003502846007537,5.003502846007537,25.755138110805063
3,2031-01-27,,4.684728465005579,4.684728465005579,25.722515856099363
3,2031-01-28,,4.369829719518966,4.369829719518966,25.68989094355872
3,2031-01-29,,4.058814008098958,4.058814008098958,25.657263368607317
3,2031-01-30,,3.7516875802445977,3.7516875802445977,25.624633127457177
3,2031-01-31,,3.448455534553263,3.448455534553263,25.592000217109284
3,2031-02-01,,3.1491218172120465,3.1491218172120465,25.559364635354502
3,2031-02-02,,2.8536892208299403,2.8536892208299403,25.526726380774203
3,2031-02-03,,2.562159383611524,2.562159383611524,25.460586572153982
3,2031-02-04,,2.2745327888721025,2.2745327888721025,25.38920948392798
3,2031-02-05,,1.9908087648947497,1.9908087648947497,25.31782972336665
3,2031-02-06,,1.7109854851290702,1.7109854851290702,25.24644729221526
3,2031-02-07,,1.4350599687317125,1.4350599687317125,25.175062193009374
3,2031-02-08,,1.1630280814484113,1.1630280814484113,25.10367442907404
3,2031-02-09,,0.8948845368374112,0.8948845368374112,25.032284004522857
3,2031-02-10,,0.6306228978337796,0.6306228978337796,24.96089092425675
3,2031-02-11,,0.3702355786543432,0.3702355786543432,24.89472980027848
3,2031-02-12,,0.1137138470422645,0.1137138470422645,24.828566032743037
3,2031-02-13,,-0.1389521731487963,-0.1389521731487963,24.76239962890368
3,2031-02-14,,-0.3877734990322441,-0.3877734990322441,24.69623059679377
3,2031-02-15,,-0.6327622854283508,-0.6327622854283508,24.630058945224423
3,2031-02-16,,-0.8739318212675418,-0.8739318212675418,24.563884683781904
3,2031-02-17,,-1.1112965256578402,-1.1112965256578402,24.49770782282476
3,2031-02-18,,-1.3448719436182035,-1.3448719436182035,24.4315283734808
3,2031-02-19,,-1.5746747414783169,-1.5746747414783169,24.365346347643765
3,2031-02-20,,-1.8007227019469294,-1.8007227019469294,24.299161757969824
3,2031-02-21,,-2.0230347188495674,-2.0230347188495674,24.232974617873825
3,2031-02-22,,-2.2416307915375047,-2.2416307915375047,24.16678494152534
3,2031-02-23,,-2.456532018969698,-2.456532018969698,24.10059274384444
3,2031-02-24,,-2.667760593469408,-2.667760593469408,24.034398040497305
3,2031-02-25,,-2.875339794156778,-2.875339794156778,23.968200847891584
3,2031-02-26,,-3.0792939800605077,-3.0792939800605077,23.902001183171553
3,2031-02-27,,-3.2796485829094646,-3.2796485829094646,23.83579906421299
3,2031-02-28,,-3.476430099606956,-3.476430099606956,23.769594509617946
3,2031-03-01,,-3.669666084390196,-3.669666084390196,23.703387538709226
3,2031-03-02,,8.367706273465332,8.367706273465332,23.670677052111323
3,2031-03-03,,14.24653804481934,14.24653804481934,23.654580802431802
3,2031-03-04,,16.316029970143042,16.316029970143042,23.644652793437466
3,2031-03-05,,16.136679715856086,16.136679715856086,23.634722452510527
3,2031-03-06,,15.96072165848708,15.96072165848708,23.62478980248753
3,2031-03-07,,15.788122081802303,15.788122081802303,23.61485486688831
3,2031-03-08,,15.618846275739656,15.618846275739656,23.60491766990904
3,2031-03-09,,15.452858546679726,15.452858546679726,23.594978236415074
3,2031-03-10,,13.379490922676943,13.379490922676943,23.57980198561761
3,2031-03-11,,10.967701296678344,10.967701296678344,23.55845295524981
3,2031-03-12,,10.811353961497336,10.811353961497336,23.537101766903888
3,2031-03-13,,10.658142308815435,10.658142308815435,23.515748448046384
3,2031-03-14,,10.508025891371782,10.508025891371782,23.494393026774304
3,2031-03-15,,10.360963345975678,10.360963345975678,23.473035531806772
3,2031-03-16,,10.21691240574654,10.21691240574654,23.451675992476567
3,2031-03-17,,10.075829912621352,10.075829912621352,23.430314438721403
3,2031-03-18,,9.937671830125796,9.937671830125796,23.40895090107514
3,2031-03-19,,9.8023932564056,9.8023932564056,23.387585410658648
3,2031-03-20,,9.66994843751331,9.66994843751331,23.3662179991707
3,2031-03-21,,9.540290780947885,9.540290780947885,23.344848698878526
3,2031-03-22,,9.413372869442124,9.413372869442124,23.323477542608263
3,2031-03-23,,9.289146474994125,9.289146474994125,23.302104563735302
3,2031-03-24,,9.167562573138976,9.167562573138976,23.280729796174352
3,2031-03-25,,9.048571357455552,9.048571357455552,23.259353274369417
3,2031-03-26,,8.93212225430497,8.93212225430497,23.237975033283615
3,2031-03-27,,8.818163937796806,8.818163937796806,23.21659510838883
3,2031-03-28,,8.706644344976466,8.706644344976466,23.19521353565521
3,2031-03-29,,8.597510691231866,8.597510691231866,23.173830351540534
3,2031-03-30,,8.490709485913163,8.490709485913163,23.152445592979387
3,2031-03-31,,8.386186548161527,8.386186548161527,23.09756041678561
3,2031-04-01,,8.283887022941991,8.283887022941991,23.037439135085236
3,2031-04-02,,8.18375539727628,8.18375539727628,22.977316392493247
3,2031-04-03,,8.085735516669542,8.085735516669542,22.917192227740905
3,2031-04-04,,7.989770601727686,7.989770601727686,22.85706667998033
3,2031-04-05,,7.895803264959179,7.895803264959179,22.796939788772914
3,2031-04-06,,7.803775527756906,7.803775527756906,22.736811594077572
3,2031-04-07,,7.713628837555275,7.713628837555275,22.676682136238938
3,2031-04-08,,7.625304085156406,7.625304085156406,22.621786062291427
3,2031-04-09,,7.538741622221751,7.538741622221751,22.56688880699923
3,2031-04-10,,7.453881278922983,7.453881278922983,22.51199041179209
3,2031-04-11,,7.370662381747179,7.370662381747179,22.45709091843707
3,2031-04-12,,7.289023771451008,7.289023771451008,22.402190369026194
3,2031-04-13,,7.208903821159113,7.208903821159113,22.34728880596399
3,2031-04-14,,7.130240454599926,7.130240454599926,22.292386271954935
3,2031-04-15,,7.052971164475418,7.052971164475418,22.237482809990833
3,2031-04-16,,6.977033030957882,6.977033030957882,22.18257846333809
3,2031-04-17,,6.902362740308922,6.902362740308922,22.127673275524884
3,2031-04-18,,6.828896603615265,6.828896603615265,22.072767290328326
3,2031-04-19,,6.756570575634937,6.756570575634937,22.01786055176148
3,2031-04-20,,6.685320273749186,6.685320273749186,21.962953104060347
3,2031-04-21,,6.615080997015157,6.615080997015157,21.90804499167077
3,2031-04-22,,6.545787745311015,6.545787745311015,21.85313625923527
3,2031-04-23,,6.477375238570888,6.477375238570888,21.798226951579878
3,2031-04-24,,6.409777936102666,6.409777936102666,21.74331711370082
3,2031-04-25,,6.342930055981567,6.342930055981567,21.688406790751223
3,2031-04-26,,6.276765594517288,6.276765594517288,21.63349602802777
3,2031-04-27,,18.43830975992601,18.43830975992601,21.612083751543963
3,2031-04-28,,20.28394464068788,20.28394464068788,21.59590573257259
3,2031-04-29,,20.219432488715672,20.219432488715672,21.579727410444388
3,2031-04-30,,20.155337914470586,20.155337914470586,21.563548830895797
3,2031-05-01,,20.091594099514445,20.091594099514445,21.547370039739413
3,2031-05-02,,20.028134121614045,20.028134121614045,21.53119108285047
3,2031-05-03,,19.964890974543977,19.964890974543977,21.51501200615322
3,2031-05-04,,19.901797587915155,19.901797587915155,21.49883285560739
3,2031-05-05,,17.928155541690685,17.928155541690685,21.47741907087857
3,2031-05-06,,17.865160307371262,17.865160307371262,21.456005304272566
3,2031-05-07,,17.802113435875356,17.802113435875356,21.43459160177382
3,2031-05-08,,17.7389477987327,17.7389477987327,21.41317800934782
3,2031-05-09,,17.675596302617784,17.675596302617784,21.391764572927485
3,2031-05-10,,17.61199190920374,17.61199190920374,21.37035133839956
3,2031-05-11,,17.548067655000146,17.548067655000146,21.348938351591045
3,2031-05-12,,17.483756671168372,17.483756671168372,21.32752565825564
3,2031-05-13,,17.41899220330962,17.41899220330962,21.30611330406021
3,2031-05-14,,17.353707631218,17.353707631218,21.28470133457125
3,2031-05-15,,17.28783648859499,17.28783648859499,21.26328979524142
3,2031-05-16,,17.221312482717657,17.221312482717657,21.241878731396092
3,2031-05-17,,17.15406951405575,17.15406951405575,21.22046818821992
